fan_id,age,country,country_region,income_level,gdp_per_capita_usd,distance_to_host_city_km,nearest_host_city,nearest_host_country,favorite_team_qualified,previous_worldcup_attendance,football_engagement_score,social_media_engagement,ticket_search_count,flight_search_count,hotel_search_count,estimated_trip_cost,visa_required,days_until_match,match_importance,campaign_cost_usd,potential_net_revenue_usd,expected_value_usd,travel_probability_synthetic,will_travel
31727,23,Nigeria,Africa,Low,2100,9781.7,Boston,USA,0,0,88.1,85.9,0,1,2,1799.42,1,99,Group,6.2,580.16,134.6,0.2427,0
31728,25,China,Asia,Medium,12500,8872.8,Vancouver,Canada,0,0,71.1,37.5,0,1,3,1863.07,1,242,Round of 16,10.14,820.16,116.57,0.1545,0
31729,18,China,Asia,Medium,12500,9418.2,Vancouver,Canada,0,0,76.9,65.7,0,2,0,2579.85,1,85,Round of 16,7.08,673.19,218.78,0.3355,0
31730,27,India,Asia,Low,2400,12483.8,Vancouver,Canada,0,0,18.1,13.7,0,3,1,2451.19,1,215,Group,9.53,606.02,-0.56,0.0148,0
31731,35,China,Asia,Medium,12500,9344.6,Vancouver,Canada,0,1,87.9,100.0,1,3,0,2586.7,1,121,Quarter-final,5.92,1133.51,586.45,0.5226,0
31732,55,India,Asia,Low,2400,11398.8,Vancouver,Canada,0,0,48.6,46.7,2,3,4,2359.24,1,172,Group,8.89,566.97,91.97,0.1779,0
31733,61,Nigeria,Africa,Low,2100,7930.6,Boston,USA,0,0,64.1,68.1,2,0,2,1618.51,1,183,Round of 32,11.0,691.71,247.35,0.3735,0
31734,41,France,Europe,High,44500,5693.4,Boston,USA,1,1,98.1,80.9,4,6,0,1350.07,0,222,Group,7.45,388.68,341.08,0.8967,1
31735,75,Germany,Europe,High,51500,5189.2,Boston,USA,1,0,88.7,100.0,4,1,2,1633.06,0,217,Group,7.0,421.3,372.17,0.9,1
31736,55,Brazil,South America,Medium,8900,4868.8,Miami,USA,1,1,100.0,87.3,4,1,5,1402.11,1,95,Semi-final,7.8,628.46,556.56,0.898,1
31737,28,China,Asia,Medium,12500,10095.0,Vancouver,Canada,0,0,47.6,18.8,1,2,1,1580.13,1,210,Group,6.73,378.3,72.22,0.2087,0
31738,24,India,Asia,Low,2400,10724.8,Vancouver,Canada,0,0,45.2,31.3,3,1,1,3161.23,1,252,Quarter-final,8.77,1190.43,169.44,0.1497,0
31739,78,India,Asia,Low,2400,11808.2,Vancouver,Canada,0,0,53.2,56.8,1,5,1,3054.38,1,68,Round of 32,5.79,503.04,5.23,0.0219,0
31740,53,Egypt,Africa,Low,4000,9270.9,Boston,USA,0,0,90.0,100.0,0,4,0,2436.74,1,7,Group,9.12,598.35,210.41,0.3669,1
31741,60,China,Asia,Medium,12500,9660.7,Vancouver,Canada,0,0,83.8,87.0,6,2,2,2008.39,1,40,Group,10.23,560.09,79.5,0.1602,0
31742,41,India,Asia,Low,2400,11341.6,Vancouver,Canada,0,0,45.3,51.0,1,1,2,3196.3,1,194,Group,10.62,833.08,25.04,0.0428,0
31743,58,India,Asia,Low,2400,10617.8,Vancouver,Canada,0,0,51.0,30.2,3,0,1,2393.12,1,242,Group,11.88,567.23,77.8,0.1581,0
31744,33,United States,North America,High,76330,353.0,Kansas City,USA,1,0,96.9,98.1,6,3,3,150.0,0,268,Round of 32,8.52,39.02,27.38,0.92,1
31745,55,Mexico,North America,Medium,10700,369.2,Monterrey,Mexico,1,0,68.7,49.1,3,2,3,150.0,0,173,Semi-final,11.76,87.64,60.34,0.8227,0
31746,43,India,Asia,Low,2400,10826.0,Vancouver,Canada,0,0,79.6,87.6,2,1,1,2145.71,1,125,Group,7.69,636.52,210.25,0.3424,0
31747,57,China,Asia,Medium,12500,9183.3,Vancouver,Canada,1,1,88.9,100.0,1,2,2,1876.72,1,290,Group,7.09,521.65,259.11,0.5103,1
31748,19,China,Asia,Medium,12500,10239.1,Vancouver,Canada,0,0,59.5,57.0,1,2,1,2171.76,1,228,Round of 32,12.16,727.59,83.37,0.1313,0
31749,39,India,Asia,Low,2400,10692.7,Vancouver,Canada,0,0,44.3,90.7,3,0,1,2315.11,1,222,Quarter-final,13.09,817.98,72.63,0.1048,0
31750,71,China,Asia,Medium,12500,10036.3,Vancouver,Canada,0,0,49.1,72.1,0,2,0,1794.14,1,23,Group,6.54,388.15,64.26,0.1824,0
31751,26,France,Europe,High,44500,5598.7,Boston,USA,1,0,70.0,56.6,3,2,0,1412.82,0,159,Group,10.82,473.51,351.7,0.7656,1
31752,79,China,Asia,Medium,12500,8898.4,Vancouver,Canada,0,1,69.9,68.1,1,2,2,2102.96,1,129,Group,6.34,418.59,246.82,0.6048,0
31753,18,Brazil,South America,Medium,8900,5215.0,Miami,USA,1,0,100.0,100.0,4,1,1,1611.05,1,163,Group,9.5,483.06,283.86,0.6073,0
31754,29,China,Asia,Medium,12500,9963.2,Vancouver,Canada,0,0,66.1,55.7,2,2,1,2091.64,1,266,Group,11.24,529.82,54.03,0.1232,0
31755,40,India,Asia,Low,2400,11196.9,Vancouver,Canada,0,0,45.6,37.1,2,1,1,2678.1,1,30,Group,6.01,838.37,19.56,0.0305,0
31756,34,India,Asia,Low,2400,12428.9,Vancouver,Canada,1,0,30.8,34.8,1,2,2,2923.84,1,260,Round of 32,8.74,1164.8,0.35,0.0078,0
31757,23,China,Asia,Medium,12500,8630.5,Vancouver,Canada,0,1,79.6,64.5,1,0,2,1248.03,1,162,Group,6.72,410.67,143.17,0.365,1
31758,32,Mexico,North America,Medium,10700,337.8,Monterrey,Mexico,1,0,100.0,95.5,2,2,2,150.0,0,279,Group,6.29,41.91,25.83,0.7665,1
31759,50,China,Asia,Medium,12500,9036.0,Vancouver,Canada,0,0,61.2,71.0,1,1,1,2618.75,1,315,Group,9.82,935.56,135.29,0.1551,0
31760,19,India,Asia,Low,2400,12092.3,Vancouver,Canada,0,0,29.9,40.8,5,0,1,2936.09,1,6,Group,11.09,641.54,-3.78,0.0114,0
31761,75,China,Asia,Medium,12500,8814.7,Vancouver,Canada,0,0,71.4,53.6,2,2,1,2003.27,1,256,Round of 32,12.67,760.73,67.36,0.1052,0
31762,60,China,Asia,Medium,12500,10243.0,Vancouver,Canada,1,1,55.7,84.3,5,2,1,2902.88,1,350,Round of 16,8.43,1071.8,127.37,0.1267,0
31763,77,India,Asia,Low,2400,11929.1,Vancouver,Canada,0,0,74.6,100.0,1,1,3,2586.92,1,138,Group,11.43,700.76,29.56,0.0585,0
31764,76,India,Asia,Low,2400,10829.2,Vancouver,Canada,0,1,53.9,60.1,3,2,2,2822.2,1,85,Round of 16,8.31,1081.24,170.31,0.1652,0
31765,64,Canada,North America,High,52500,1250.5,Vancouver,Canada,1,0,72.0,77.3,0,3,2,369.13,0,246,Group,12.07,86.48,43.69,0.6448,1
31766,37,Croatia,Europe,Medium,18500,7022.5,Boston,USA,1,0,79.4,100.0,1,1,3,2235.21,0,101,Round of 16,9.0,555.24,352.41,0.6509,1
31767,62,India,Asia,Low,2400,11392.5,Vancouver,Canada,0,0,48.0,27.8,5,1,2,2804.31,1,135,Group,10.47,768.13,16.8,0.0355,0
31768,61,Egypt,Africa,Low,4000,8382.1,Boston,USA,0,0,83.1,79.9,3,2,2,2185.3,1,264,Group,7.17,586.51,269.96,0.4725,1
31769,65,India,Asia,Low,2400,11463.7,Vancouver,Canada,0,0,45.3,0.0,3,3,1,2542.72,1,216,Round of 16,10.69,836.62,5.21,0.019,0
31770,20,Belgium,Europe,High,52000,5485.4,Boston,USA,1,1,81.5,49.1,2,5,3,2248.91,0,143,Final,8.09,1102.36,924.51,0.846,1
31771,48,Belgium,Europe,High,52000,5541.9,Boston,USA,1,1,85.8,87.7,2,0,1,1487.19,0,12,Round of 32,12.23,650.03,544.59,0.8566,0
31772,66,India,Asia,Low,2400,10766.4,Vancouver,Canada,0,0,92.2,82.8,2,6,5,2885.71,1,248,Quarter-final,13.1,1120.09,217.64,0.206,1
31773,27,India,Asia,Low,2400,11112.4,Vancouver,Canada,0,0,57.6,36.7,1,0,1,3099.72,1,47,Final,7.73,803.76,13.73,0.0267,0
31774,35,China,Asia,Medium,12500,8229.5,Vancouver,Canada,0,0,58.7,46.6,1,2,1,1696.66,1,339,Quarter-final,7.29,777.86,266.28,0.3517,1
31775,73,India,Asia,Low,2400,12745.4,Vancouver,Canada,0,1,76.3,100.0,4,3,4,2832.54,1,80,Final,12.71,1275.89,573.82,0.4597,1
31776,67,China,Asia,Medium,12500,9678.3,Vancouver,Canada,0,1,93.5,100.0,2,2,1,1673.78,1,304,Round of 16,9.63,574.18,441.91,0.7864,1
31777,20,Nigeria,Africa,Low,2100,8520.9,Boston,USA,1,0,84.0,84.5,4,5,1,2426.62,1,261,Round of 16,9.56,924.1,659.86,0.7244,1
31778,18,Egypt,Africa,Low,4000,7478.1,Boston,USA,0,0,75.9,100.0,4,0,3,2246.36,1,150,Group,7.53,593.61,130.6,0.2327,0
31779,34,China,Asia,Medium,12500,9818.9,Vancouver,Canada,1,0,78.0,76.8,3,1,2,2750.07,1,337,Semi-final,11.62,1017.83,234.8,0.2421,0
31780,74,India,Asia,Low,2400,13575.3,Vancouver,Canada,0,0,54.4,38.7,0,2,1,3055.58,1,336,Round of 32,8.98,688.32,4.79,0.02,0
31781,30,India,Asia,Low,2400,13199.1,Vancouver,Canada,0,0,49.1,57.8,2,2,1,3343.52,1,261,Semi-final,7.11,1625.19,38.88,0.0283,0
31782,46,India,Asia,Low,2400,11740.7,Vancouver,Canada,0,0,51.1,57.7,3,2,0,2561.38,1,133,Group,8.72,599.14,6.92,0.0261,0
31783,58,India,Asia,Low,2400,11113.5,Vancouver,Canada,0,0,60.1,31.0,2,3,2,2599.53,1,85,Group,5.91,919.37,42.17,0.0523,0
31784,42,England,Europe,High,46500,5263.2,Boston,USA,1,0,85.2,81.9,1,3,4,918.88,0,332,Group,5.18,239.52,184.86,0.7934,1
31785,41,United States,North America,High,76330,370.0,Kansas City,USA,1,0,90.6,97.1,7,4,0,150.0,0,173,Round of 16,7.56,64.71,53.89,0.9496,1
31786,30,United States,North America,High,76330,363.2,Kansas City,USA,1,0,57.6,43.3,1,1,1,150.0,0,108,Round of 16,8.21,51.89,32.87,0.7916,1
31787,74,India,Asia,Low,2400,11641.4,Vancouver,Canada,0,1,36.1,12.8,0,1,1,2418.02,1,295,Semi-final,13.38,1195.62,139.42,0.1278,0
31788,27,India,Asia,Low,2400,11582.8,Vancouver,Canada,0,1,54.4,48.5,0,2,2,4155.49,1,207,Final,7.39,2594.78,636.63,0.2482,0
31789,24,India,Asia,Low,2400,12376.8,Vancouver,Canada,0,0,50.9,58.7,2,1,2,3224.18,1,13,Group,8.7,853.69,94.34,0.1207,0
31790,33,Argentina,South America,Medium,11000,9057.9,Miami,USA,1,0,96.7,100.0,5,4,3,2776.25,1,106,Group,10.92,877.3,231.74,0.2766,1
31791,28,China,Asia,Medium,12500,9099.1,Vancouver,Canada,0,0,91.1,100.0,5,3,1,1954.48,1,130,Group,9.98,581.43,143.87,0.2646,0
31792,75,China,Asia,Medium,12500,8922.4,Vancouver,Canada,0,0,59.7,37.0,2,3,2,1791.75,1,73,Round of 32,10.61,751.44,45.3,0.0744,0
31793,66,France,Europe,High,44500,6448.8,Boston,USA,1,0,92.1,100.0,1,0,1,1799.87,0,295,Round of 32,7.83,341.24,280.72,0.8456,1
31794,30,Brazil,South America,Medium,8900,5226.4,Miami,USA,1,0,87.3,56.5,4,4,3,1242.12,1,204,Round of 32,10.53,230.23,165.09,0.7628,1
31795,74,England,Europe,High,46500,4813.6,Boston,USA,1,1,98.4,100.0,0,3,1,1215.09,0,97,Group,5.4,445.07,410.56,0.9346,1
31796,25,China,Asia,Medium,12500,9479.9,Vancouver,Canada,0,0,58.0,59.6,1,4,1,2259.89,1,210,Group,7.45,731.26,86.74,0.1288,0
31797,62,China,Asia,Medium,12500,10027.2,Vancouver,Canada,0,0,39.3,21.2,1,1,1,2043.01,1,88,Group,8.68,652.03,25.36,0.0522,0
31798,50,China,Asia,Medium,12500,8900.7,Vancouver,Canada,0,0,100.0,99.3,3,4,4,2237.22,1,40,Group,13.33,693.26,334.48,0.5017,1
31799,33,Brazil,South America,Medium,8900,5928.5,Miami,USA,1,0,76.6,81.0,3,3,2,1482.0,1,54,Round of 16,8.05,509.31,297.74,0.6004,0
31800,55,China,Asia,Medium,12500,7514.6,Vancouver,Canada,0,0,79.9,100.0,2,3,2,1593.51,1,208,Group,11.2,388.12,134.11,0.3744,0
31801,18,Peru,South America,Medium,6600,4158.3,Miami,USA,0,0,77.1,98.7,1,1,3,1024.17,1,53,Group,10.37,265.65,86.7,0.3654,1
31802,18,Colombia,South America,Medium,6100,2134.8,Miami,USA,1,0,86.3,100.0,4,2,4,532.82,1,185,Group,6.88,139.84,103.86,0.7919,0
31803,71,Mexico,North America,Medium,10700,280.6,Monterrey,Mexico,1,0,75.3,58.2,3,4,4,150.0,0,46,Final,12.08,79.25,52.18,0.8108,0
31804,31,United States,North America,High,76330,303.8,Kansas City,USA,1,0,92.7,94.4,5,1,1,150.0,0,201,Group,5.78,34.56,27.26,0.956,1
31805,79,Turkey,Europe,Medium,9800,6844.3,Boston,USA,0,0,47.6,76.6,3,4,0,1524.66,1,168,Group,8.17,393.35,62.59,0.1799,0
31806,25,France,Europe,High,44500,5444.7,Boston,USA,1,0,89.4,90.8,4,3,3,1125.93,0,33,Group,12.88,362.48,265.25,0.7673,1
31807,18,China,Asia,Medium,12500,10970.9,Vancouver,Canada,0,1,68.0,41.3,1,1,2,2167.47,1,274,Group,10.95,551.76,182.83,0.3512,1
31808,66,China,Asia,Medium,12500,10357.4,Vancouver,Canada,0,1,45.6,20.0,3,2,3,3920.32,1,348,Semi-final,12.25,1577.18,654.27,0.4226,0
31809,65,China,Asia,Medium,12500,8450.4,Vancouver,Canada,0,0,54.2,63.4,2,0,2,2313.33,1,324,Round of 32,11.53,711.65,61.77,0.103,0
31810,27,India,Asia,Low,2400,12577.6,Vancouver,Canada,1,0,68.3,77.3,2,1,1,2551.15,1,299,Round of 16,8.61,988.05,115.79,0.1259,0
31811,52,Spain,Europe,High,31000,5508.4,Boston,USA,1,0,86.1,92.4,4,3,3,1567.47,0,215,Group,5.24,430.4,348.72,0.8224,1
31812,18,India,Asia,Low,2400,12043.9,Vancouver,Canada,0,0,48.4,45.3,2,2,1,3507.74,1,50,Group,9.97,937.08,20.77,0.0328,0
31813,54,India,Asia,Low,2400,11652.2,Vancouver,Canada,0,0,64.1,32.8,3,1,2,3003.53,1,204,Round of 32,10.99,929.36,37.62,0.0523,1
31814,23,China,Asia,Medium,12500,9474.7,Vancouver,Canada,1,0,34.8,64.7,3,0,2,2469.38,1,243,Round of 32,9.16,544.11,154.4,0.3006,0
31815,42,China,Asia,Medium,12500,10390.1,Vancouver,Canada,0,0,63.6,60.2,2,1,3,3511.59,1,220,Round of 16,7.47,1481.97,59.66,0.0453,0
31816,57,Egypt,Africa,Low,4000,7035.3,Boston,USA,1,0,76.5,100.0,3,3,3,1990.96,1,144,Group,10.11,594.11,133.43,0.2416,0
31817,64,India,Asia,Low,2400,12606.9,Vancouver,Canada,0,0,63.4,52.9,0,7,1,3112.65,1,23,Group,12.65,799.48,155.16,0.2099,0
31818,20,China,Asia,Medium,12500,9796.5,Vancouver,Canada,1,0,58.5,87.5,0,0,2,2648.37,1,270,Quarter-final,10.13,1404.32,321.85,0.2364,1
31819,28,India,Asia,Low,2400,12881.5,Vancouver,Canada,0,0,57.2,59.1,0,2,3,3764.25,1,36,Group,6.13,1097.15,44.89,0.0465,0
31820,76,India,Asia,Low,2400,10824.8,Vancouver,Canada,0,0,32.5,48.6,5,1,0,2896.16,1,187,Group,7.66,921.28,22.1,0.0323,0
31821,37,China,Asia,Medium,12500,9095.1,Vancouver,Canada,0,0,80.3,73.9,4,1,4,1786.86,1,240,Group,10.44,405.6,56.69,0.1655,0
31822,31,United States,North America,High,76330,295.9,Kansas City,USA,1,0,87.8,100.0,2,2,0,150.0,0,185,Group,5.03,45.64,37.07,0.9225,1
31823,76,India,Asia,Low,2400,12629.4,Vancouver,Canada,0,0,32.5,45.9,0,1,1,3819.6,1,316,Semi-final,10.47,1817.71,36.61,0.0259,0
31824,29,India,Asia,Low,2400,11494.4,Vancouver,Canada,0,0,39.1,56.7,2,0,2,2947.18,1,106,Round of 16,12.4,1333.73,1.2,0.0102,0
31825,68,India,Asia,Low,2400,12879.0,Vancouver,Canada,0,0,37.5,48.8,1,2,0,3478.73,1,284,Group,10.75,1090.75,19.35,0.0276,0
31826,51,Brazil,South America,Medium,8900,6000.5,Miami,USA,1,0,100.0,96.4,3,1,3,1863.56,1,324,Round of 16,12.12,635.05,420.86,0.6818,0
31827,22,India,Asia,Low,2400,11015.9,Vancouver,Canada,0,0,61.5,25.8,2,0,1,2598.59,1,123,Round of 32,8.68,745.3,14.95,0.0317,0
31828,28,Turkey,Europe,Medium,9800,7839.7,Boston,USA,1,0,69.8,65.1,2,2,1,1554.9,1,315,Round of 32,6.59,268.78,197.17,0.7581,1
31829,26,India,Asia,Low,2400,12099.8,Vancouver,Canada,0,1,60.3,73.1,3,5,3,3951.0,1,234,Semi-final,10.11,1777.72,180.46,0.1072,0
31830,62,India,Asia,Low,2400,12095.0,Vancouver,Canada,0,0,51.0,45.5,1,1,2,2164.74,1,298,Group,10.21,368.41,9.43,0.0533,0
31831,74,China,Asia,Medium,12500,9195.4,Vancouver,Canada,1,0,74.3,45.1,6,4,3,2055.59,1,117,Round of 16,6.65,1027.91,773.43,0.7589,1
31832,27,Nigeria,Africa,Low,2100,7245.1,Boston,USA,0,0,89.6,90.3,2,1,3,2327.06,1,221,Round of 16,7.92,1088.64,251.94,0.2387,1
31833,23,United States,North America,High,76330,364.3,Kansas City,USA,1,0,100.0,100.0,1,2,2,150.0,0,171,Quarter-final,11.78,37.31,24.72,0.9784,1
31834,74,China,Asia,Medium,12500,9790.2,Vancouver,Canada,0,0,71.4,66.9,4,0,2,2165.48,1,63,Group,7.93,401.06,131.16,0.3468,0
31835,20,Germany,Europe,High,51500,6991.9,Boston,USA,1,0,73.5,60.3,0,2,2,1093.71,0,141,Round of 32,11.09,304.77,270.0,0.9223,1
31836,51,India,Asia,Low,2400,10615.7,Vancouver,Canada,0,0,45.3,36.2,2,1,1,2236.4,1,48,Round of 32,7.83,436.06,0.02,0.018,0
31837,23,India,Asia,Low,2400,12001.9,Vancouver,Canada,0,0,58.6,58.8,1,1,4,3482.3,1,38,Group,7.27,1185.3,79.02,0.0728,0
31838,56,China,Asia,Medium,12500,10019.1,Vancouver,Canada,0,0,79.4,85.2,3,2,3,2218.05,1,122,Group,11.73,414.35,92.69,0.252,0
31839,36,Brazil,South America,Medium,8900,5438.8,Miami,USA,1,0,86.0,100.0,6,0,2,1792.58,1,188,Quarter-final,9.52,885.71,558.31,0.6411,1
31840,27,China,Asia,Medium,12500,9224.3,Vancouver,Canada,0,1,83.6,97.4,2,2,4,2499.4,1,188,Round of 16,7.86,779.52,562.28,0.7314,1
31841,50,China,Asia,Medium,12500,8656.3,Vancouver,Canada,0,0,58.1,63.1,0,4,1,2460.59,1,317,Round of 32,6.61,828.71,191.2,0.2387,0
31842,18,Uruguay,South America,Medium,17000,6913.3,Miami,USA,1,0,80.7,100.0,1,2,2,1703.9,1,173,Group,12.61,699.87,241.37,0.3629,0
31843,72,India,Asia,Low,2400,12312.3,Vancouver,Canada,0,1,80.6,86.2,3,3,2,3330.13,1,331,Quarter-final,9.25,1419.22,283.82,0.2065,0
31844,29,China,Asia,Medium,12500,9708.5,Vancouver,Canada,0,0,68.1,43.8,2,1,3,2449.78,1,307,Round of 16,10.26,802.46,250.06,0.3244,0
31845,70,United States,North America,High,76330,337.9,Kansas City,USA,1,0,96.2,100.0,6,2,1,150.0,0,238,Semi-final,9.12,76.16,65.69,0.9823,1
31846,33,India,Asia,Low,2400,11423.3,Vancouver,Canada,0,1,42.0,58.2,2,1,1,3265.86,1,51,Final,13.46,882.27,68.15,0.0925,0
31847,76,Senegal,Africa,Low,1600,6674.8,Boston,USA,1,1,71.5,81.4,2,2,2,1595.6,1,223,Quarter-final,12.24,398.5,76.35,0.2223,0
31848,78,Mexico,North America,Medium,10700,332.3,Monterrey,Mexico,1,0,88.5,64.1,1,0,3,150.0,0,180,Round of 16,11.52,47.26,28.88,0.8549,1
31849,38,China,Asia,Medium,12500,9272.6,Vancouver,Canada,0,0,60.4,48.4,2,2,1,3485.51,1,53,Final,11.13,1650.26,359.35,0.2245,0
31850,28,China,Asia,Medium,12500,9648.9,Vancouver,Canada,0,0,56.5,42.5,2,1,2,1882.5,1,318,Group,8.6,376.54,52.25,0.1616,0
31851,26,Spain,Europe,High,31000,5750.9,Boston,USA,1,0,63.0,38.7,2,3,0,1787.35,0,127,Group,5.26,307.94,193.61,0.6458,1
31852,51,China,Asia,Medium,12500,8582.1,Vancouver,Canada,0,1,61.0,68.4,1,2,2,1757.23,1,206,Round of 32,10.47,638.82,313.54,0.5072,1
31853,63,Senegal,Africa,Low,1600,6452.9,Boston,USA,1,0,91.2,100.0,6,2,2,2410.88,1,150,Final,11.62,1471.73,1020.8,0.7015,0
31854,32,Japan,Asia,High,40000,8482.9,Vancouver,Canada,1,0,57.1,68.4,3,1,2,1887.95,0,149,Group,5.08,478.65,148.81,0.3215,0
31855,78,United States,North America,High,76330,351.6,Kansas City,USA,1,0,91.6,61.8,1,2,1,150.0,0,54,Round of 32,5.18,56.29,47.96,0.9441,1
31856,29,India,Asia,Low,2400,12094.7,Vancouver,Canada,0,0,44.1,19.3,0,1,2,2799.01,1,261,Group,11.72,790.82,12.95,0.0312,0
31857,33,China,Asia,Medium,12500,9207.5,Vancouver,Canada,0,0,84.8,100.0,1,2,0,2840.4,1,295,Round of 32,8.63,862.99,618.25,0.7264,0
31858,49,India,Asia,Low,2400,12004.5,Vancouver,Canada,0,0,56.9,39.5,2,4,0,2213.79,1,299,Group,5.86,596.32,12.15,0.0302,0
31859,22,China,Asia,Medium,12500,10727.4,Vancouver,Canada,0,0,48.5,47.3,2,2,2,2885.36,1,136,Round of 16,6.32,1241.49,348.25,0.2856,0
31860,64,China,Asia,Medium,12500,9444.5,Vancouver,Canada,1,0,42.6,54.6,1,0,1,3356.97,1,93,Final,9.92,1689.2,401.06,0.2433,1
31861,73,Brazil,South America,Medium,8900,5107.0,Miami,USA,1,1,100.0,100.0,3,1,1,1160.39,1,384,Final,11.86,860.77,634.75,0.7512,1
31862,63,India,Asia,Low,2400,12118.9,Vancouver,Canada,0,0,35.6,46.1,2,1,0,2774.4,1,320,Quarter-final,10.54,1373.93,-3.26,0.0053,0
31863,70,Ecuador,South America,Medium,6000,2862.7,Miami,USA,0,1,66.1,70.0,3,0,1,746.43,1,23,Group,6.88,160.48,96.84,0.6463,1
31864,48,China,Asia,Medium,12500,9565.8,Vancouver,Canada,0,0,61.2,74.6,2,2,0,2470.38,1,392,Semi-final,10.05,1230.48,469.1,0.3894,0
31865,56,China,Asia,Medium,12500,10064.1,Vancouver,Canada,0,0,38.5,60.7,3,0,1,2672.33,1,327,Quarter-final,11.02,1293.64,87.68,0.0763,0
31866,58,India,Asia,Low,2400,12459.7,Vancouver,Canada,0,0,39.5,22.4,2,2,2,2944.11,1,195,Round of 16,7.04,1096.0,32.42,0.036,0
31867,27,China,Asia,Medium,12500,8890.1,Vancouver,Canada,0,0,68.8,60.5,4,1,1,2156.23,1,276,Group,13.16,735.67,138.98,0.2068,1
31868,39,Colombia,South America,Medium,6100,2810.7,Miami,USA,1,1,96.5,85.6,0,1,0,829.55,1,219,Round of 32,8.89,234.65,209.76,0.9318,1
31869,29,India,Asia,Low,2400,11425.2,Vancouver,Canada,0,0,50.4,61.2,1,2,5,2559.74,1,350,Round of 16,6.9,913.33,187.91,0.2133,0
31870,35,India,Asia,Low,2400,13303.6,Vancouver,Canada,0,0,44.3,35.2,4,1,0,4056.82,1,274,Quarter-final,11.24,1588.8,65.98,0.0486,0
31871,51,Nigeria,Africa,Low,2100,8861.6,Boston,USA,0,1,68.0,56.5,1,5,0,2030.79,1,94,Group,6.95,477.0,72.28,0.1661,0
31872,58,India,Asia,Low,2400,12824.2,Vancouver,Canada,0,0,64.6,26.6,3,2,3,2887.21,1,243,Round of 16,6.28,1238.88,91.59,0.079,0
31873,59,India,Asia,Low,2400,11898.8,Vancouver,Canada,0,0,31.4,52.6,2,0,2,2513.74,1,149,Group,6.5,780.02,14.95,0.0275,0
31874,52,India,Asia,Low,2400,11448.6,Vancouver,Canada,0,1,47.3,39.7,4,3,2,1489.39,1,248,Group,11.75,387.85,40.07,0.1336,1
31875,63,India,Asia,Low,2400,11292.6,Vancouver,Canada,0,0,57.5,55.5,1,1,2,2752.83,1,69,Quarter-final,9.24,747.21,30.29,0.0529,0
31876,46,Nigeria,Africa,Low,2100,8916.8,Boston,USA,0,0,95.3,64.8,4,1,4,2123.52,1,308,Round of 32,12.78,639.3,320.61,0.5215,0
31877,63,China,Asia,Medium,12500,10190.2,Vancouver,Canada,0,0,75.7,48.7,2,1,3,3028.83,1,180,Semi-final,8.49,1729.88,994.49,0.5798,0
31878,20,India,Asia,Low,2400,12436.6,Vancouver,Canada,0,0,79.8,57.4,1,2,3,2976.01,1,311,Quarter-final,13.23,1024.35,71.59,0.0828,0
31879,78,India,Asia,Low,2400,12122.3,Vancouver,Canada,0,0,57.1,73.0,3,0,2,2615.25,1,348,Round of 16,8.9,1046.01,114.63,0.1181,0
31880,37,China,Asia,Medium,12500,7936.4,Vancouver,Canada,1,0,41.9,59.5,1,1,0,1889.78,1,165,Round of 32,7.12,540.23,78.02,0.1576,1
31881,34,Brazil,South America,Medium,8900,6475.5,Miami,USA,1,0,80.1,40.0,0,3,3,1467.15,1,171,Group,10.8,337.65,241.66,0.7477,1
31882,34,India,Asia,Low,2400,12714.7,Vancouver,Canada,0,0,51.9,22.9,4,0,1,3397.06,1,162,Final,7.06,2445.19,194.91,0.0826,0
31883,66,India,Asia,Low,2400,10434.5,Vancouver,Canada,0,0,79.5,63.3,6,2,1,3344.47,1,138,Final,6.59,1254.64,58.15,0.0516,0
31884,60,India,Asia,Low,2400,10637.6,Vancouver,Canada,1,0,63.9,60.3,0,7,2,2839.16,1,33,Group,6.26,617.37,28.93,0.057,0
31885,20,South Korea,Asia,High,35000,7760.6,Vancouver,Canada,1,0,100.0,100.0,8,2,1,2327.29,0,269,Final,11.42,1135.53,1010.78,0.9002,1
31886,62,Ecuador,South America,Medium,6000,2730.3,Miami,USA,0,1,59.4,60.9,4,2,1,629.67,1,144,Group,9.01,173.28,119.67,0.7426,0
31887,59,China,Asia,Medium,12500,9884.9,Vancouver,Canada,0,0,55.1,100.0,1,3,2,2055.75,1,28,Group,7.58,549.15,96.26,0.1891,0
31888,74,India,Asia,Low,2400,12581.5,Vancouver,Canada,0,0,30.1,57.4,1,1,0,2859.87,1,281,Round of 16,5.79,751.91,18.5,0.0323,0
31889,60,China,Asia,Medium,12500,9551.5,Vancouver,Canada,0,1,86.0,38.7,3,2,0,2819.05,1,248,Final,10.74,1175.73,878.11,0.756,1
31890,44,Nigeria,Africa,Low,2100,7770.9,Boston,USA,0,0,68.7,92.4,1,1,1,2631.62,1,22,Group,12.98,693.52,84.18,0.1401,0
31891,76,India,Asia,Low,2400,13890.3,Vancouver,Canada,0,0,26.4,41.5,1,0,2,3358.16,1,76,Group,7.61,751.4,-1.07,0.0087,0
31892,65,China,Asia,Medium,12500,9792.6,Vancouver,Canada,0,0,57.2,53.3,3,3,1,1871.4,1,61,Group,9.93,387.49,26.96,0.0952,0
31893,24,Mexico,North America,Medium,10700,274.1,Monterrey,Mexico,1,0,85.3,76.3,5,0,1,150.0,0,285,Semi-final,10.15,53.53,42.03,0.9748,1
